Price,Adj Close,Close,High,Low,Open,Volume
Ticker,304660.KS,304660.KS,304660.KS,304660.KS,304660.KS,304660.KS
Date,,,,,,
2019-11-20,11770.0,11770.0,11775.0,11705.0,11705.0,3107
2019-11-21,11810.0,11810.0,11870.0,11810.0,11815.0,3546
2019-11-22,11730.0,11730.0,11760.0,11715.0,11755.0,9853
2019-11-25,11735.0,11735.0,11775.0,11735.0,11765.0,3666
2019-11-26,11800.0,11800.0,11820.0,11775.0,11815.0,5502
2019-11-27,11865.0,11865.0,11865.0,11835.0,11840.0,4724
2019-11-28,11790.0,11790.0,11805.0,11770.0,11805.0,9576
2019-11-29,11835.0,11835.0,11835.0,11785.0,11790.0,12998
2019-12-02,11705.0,11705.0,11770.0,11705.0,11770.0,9559
2019-12-03,11625.0,11625.0,11675.0,11610.0,11660.0,3615
2019-12-04,11870.0,11870.0,11895.0,11835.0,11865.0,11412
2019-12-05,11770.0,11770.0,11780.0,11740.0,11740.0,12643
2019-12-06,11695.0,11695.0,11720.0,11675.0,11700.0,2023
2019-12-09,11650.0,11650.0,11650.0,11620.0,11635.0,6685
2019-12-10,11700.0,11700.0,11700.0,11670.0,11675.0,2554
2019-12-11,11675.0,11675.0,11690.0,11660.0,11685.0,2289
2019-12-12,11740.0,11740.0,11765.0,11730.0,11740.0,2771
2019-12-13,11550.0,11550.0,11555.0,11445.0,11465.0,10089
2019-12-16,11670.0,11670.0,11695.0,11640.0,11665.0,3086
2019-12-17,11615.0,11615.0,11630.0,11600.0,11600.0,2373
2019-12-18,11585.0,11585.0,11590.0,11555.0,11570.0,8052
2019-12-19,11475.0,11475.0,11520.0,11475.0,11500.0,4961
2019-12-20,11470.0,11470.0,11490.0,11450.0,11490.0,5657
2019-12-23,11525.0,11525.0,11530.0,11505.0,11510.0,6590
2019-12-24,11495.0,11495.0,11510.0,11480.0,11480.0,5183
2019-12-26,11525.0,11525.0,11535.0,11505.0,11535.0,6295
2019-12-27,11525.0,11525.0,11560.0,11525.0,11530.0,7501
2019-12-30,11555.0,11555.0,11570.0,11540.0,11555.0,10296
2020-01-02,11435.0,11435.0,11445.0,11400.0,11410.0,14298
2020-01-03,11620.0,11620.0,11640.0,11520.0,11525.0,6233
2020-01-06,11760.0,11760.0,11765.0,11715.0,11730.0,17678
2020-01-07,11640.0,11640.0,11655.0,11610.0,11640.0,22438
2020-01-08,11670.0,11670.0,11795.0,11620.0,11690.0,7075
2020-01-09,11495.0,11495.0,11520.0,11465.0,11485.0,3037
2020-01-10,11525.0,11525.0,11530.0,11510.0,11520.0,11636
2020-01-13,11630.0,11630.0,11640.0,11615.0,11635.0,15083
2020-01-14,11570.0,11570.0,11585.0,11555.0,11585.0,6214
2020-01-15,11690.0,11690.0,11690.0,11645.0,11680.0,7756
2020-01-16,11710.0,11710.0,11740.0,11700.0,11740.0,4849
2020-01-17,11580.0,11580.0,11625.0,11575.0,11615.0,12435
2020-01-20,11615.0,11615.0,11645.0,11595.0,11605.0,9361
2020-01-21,11675.0,11675.0,11690.0,11585.0,11600.0,5626
2020-01-22,11670.0,11670.0,11695.0,11670.0,11675.0,10816
2020-01-23,11775.0,11775.0,11800.0,11745.0,11745.0,12777
2020-01-28,12085.0,12085.0,12120.0,12080.0,12080.0,27804
2020-01-29,11995.0,11995.0,12005.0,11950.0,12000.0,10707
2020-01-30,12160.0,12160.0,12185.0,12115.0,12125.0,25121
2020-01-31,12110.0,12110.0,12135.0,12080.0,12135.0,46081
2020-02-03,12170.0,12170.0,12220.0,12160.0,12220.0,42066
2020-02-04,12180.0,12180.0,12245.0,12160.0,12225.0,57139
2020-02-05,12070.0,12070.0,12085.0,12035.0,12055.0,28471
2020-02-06,11900.0,11900.0,11955.0,11885.0,11955.0,27359
2020-02-07,12025.0,12025.0,12040.0,11990.0,11990.0,14636
2020-02-10,12135.0,12135.0,12190.0,12105.0,12180.0,18710
2020-02-11,12145.0,12145.0,12165.0,12130.0,12145.0,10788
2020-02-12,12075.0,12075.0,12105.0,12055.0,12095.0,8323
2020-02-13,12120.0,12120.0,12120.0,12055.0,12090.0,8786
2020-02-14,12120.0,12120.0,12125.0,12090.0,12100.0,12320
2020-02-17,12145.0,12145.0,12165.0,12120.0,12145.0,49233
2020-02-18,12235.0,12235.0,12260.0,12185.0,12195.0,28374
2020-02-19,12230.0,12230.0,12235.0,12200.0,12215.0,30118
2020-02-20,12245.0,12245.0,12260.0,12190.0,12215.0,28591
2020-02-21,12415.0,12415.0,12415.0,12335.0,12340.0,28457
2020-02-24,12515.0,12515.0,12535.0,12475.0,12530.0,54588
2020-02-25,12580.0,12580.0,12630.0,12555.0,12630.0,60517
2020-02-26,12655.0,12655.0,12720.0,12600.0,12665.0,63208
2020-02-27,12745.0,12745.0,12750.0,12670.0,12675.0,42247
2020-02-28,12880.0,12880.0,12880.0,12745.0,12765.0,82618
2020-03-02,13070.0,13070.0,13235.0,13000.0,13095.0,180680
2020-03-03,12990.0,12990.0,13010.0,12885.0,12890.0,84547
2020-03-04,13155.0,13155.0,13200.0,13105.0,13160.0,66137
2020-03-05,13045.0,13045.0,13070.0,12930.0,12955.0,46952
2020-03-06,13570.0,13570.0,13635.0,13295.0,13295.0,117285
2020-03-09,14885.0,14885.0,14930.0,14675.0,14795.0,202142
2020-03-10,14175.0,14175.0,14470.0,14140.0,14400.0,116646
2020-03-11,14065.0,14065.0,14160.0,13775.0,13880.0,86120
2020-03-12,13895.0,13895.0,13920.0,13590.0,13635.0,120496
2020-03-13,13245.0,13245.0,13530.0,13245.0,13420.0,113694
2020-03-16,13990.0,13990.0,14070.0,13885.0,13930.0,82646
2020-03-17,13915.0,13915.0,13950.0,13765.0,13950.0,38380
2020-03-18,13070.0,13070.0,13150.0,13020.0,13030.0,32658
2020-03-19,12495.0,12495.0,12780.0,12310.0,12725.0,100117
2020-03-20,12830.0,12830.0,12890.0,12665.0,12665.0,24145
2020-03-23,13475.0,13475.0,13600.0,13345.0,13580.0,26473
2020-03-24,13665.0,13665.0,13845.0,13650.0,13810.0,27571
2020-03-25,13795.0,13795.0,13880.0,13705.0,13750.0,22809
2020-03-26,13850.0,13850.0,13860.0,13720.0,13730.0,14285
2020-03-27,13810.0,13810.0,13835.0,13665.0,13695.0,14562
2020-03-30,14160.0,14160.0,14250.0,14115.0,14165.0,17773
2020-03-31,14020.0,14020.0,14070.0,13920.0,13950.0,44584
2020-04-01,14040.0,14040.0,14075.0,13890.0,13950.0,38955
2020-04-02,14240.0,14240.0,14305.0,14240.0,14255.0,16936
2020-04-03,14200.0,14200.0,14255.0,14145.0,14185.0,10727
2020-04-06,14160.0,14160.0,14240.0,14140.0,14210.0,18395
2020-04-07,13945.0,13945.0,14060.0,13930.0,14025.0,25335
2020-04-08,14060.0,14060.0,14090.0,13985.0,14015.0,12133
2020-04-09,13880.0,13880.0,13930.0,13765.0,13790.0,18445
2020-04-10,14115.0,14115.0,14125.0,13850.0,14120.0,9859
2020-04-13,13905.0,13905.0,13935.0,13885.0,13925.0,25963
2020-04-14,13790.0,13790.0,13805.0,13750.0,13790.0,17073
2020-04-16,14160.0,14160.0,14160.0,14080.0,14110.0,27637
2020-04-17,14220.0,14220.0,14220.0,14055.0,14095.0,49080
2020-04-20,14090.0,14090.0,14155.0,14060.0,14105.0,20266
2020-04-21,14215.0,14215.0,14270.0,14175.0,14205.0,14059
2020-04-22,14425.0,14425.0,14455.0,14335.0,14360.0,17022
2020-04-23,14215.0,14215.0,14285.0,14195.0,14230.0,33238
2020-04-24,14370.0,14370.0,14370.0,14260.0,14260.0,29094
2020-04-27,14265.0,14265.0,14310.0,14195.0,14305.0,37954
2020-04-28,14070.0,14070.0,14085.0,13990.0,14035.0,34388
2020-04-29,14200.0,14200.0,14200.0,14155.0,14170.0,35172
