Price,Adj Close,Close,High,Low,Open,Volume
Ticker,148070.KS,148070.KS,148070.KS,148070.KS,148070.KS,148070.KS
Date,,,,,,
2013-02-07,88397.4296875,104975.0,105070.0,104755.0,104755.0,591
2013-02-08,88283.75,104840.0,104980.0,104800.0,104800.0,265
2013-02-12,88515.3125,105115.0,105115.0,104840.0,104840.0,78
2013-02-13,88207.9609375,104750.0,104810.0,104750.0,104810.0,177
2013-02-14,88216.375,104760.0,104760.0,104680.0,104680.0,7
2013-02-15,88271.1171875,104825.0,104910.0,104825.0,104910.0,26
2013-02-18,88346.8984375,104915.0,104915.0,104845.0,104845.0,14
2013-02-19,88464.7890625,105055.0,105055.0,104950.0,104950.0,11
2013-02-20,88456.375,105045.0,105180.0,104920.0,105095.0,535
2013-02-21,91412.0703125,108555.0,108555.0,105255.0,105260.0,103
2013-02-22,88629.0,105250.0,105260.0,105225.0,105255.0,103
2013-02-25,88784.78125,105435.0,105435.0,105435.0,105435.0,15
2013-02-26,88932.15625,105610.0,105705.0,105480.0,105590.0,734
2013-02-27,89239.515625,105975.0,106005.0,105800.0,106005.0,64
2013-02-28,89210.0234375,105940.0,106050.0,105795.0,105975.0,951
2013-03-04,89176.3671875,105900.0,105970.0,105800.0,105940.0,573
2013-03-05,89235.296875,105970.0,106015.0,105900.0,105900.0,354
2013-03-06,89193.1953125,105920.0,106075.0,105810.0,105960.0,103
2013-03-07,88919.515625,105595.0,105875.0,105595.0,105875.0,42
2013-03-08,88890.0546875,105560.0,105600.0,105480.0,105580.0,455
2013-03-11,88856.359375,105520.0,105520.0,105235.0,105460.0,97
2013-03-12,89151.09375,105870.0,105870.0,105460.0,105460.0,13
2013-03-13,89159.5078125,105880.0,105880.0,105880.0,105880.0,4
2013-03-14,89100.5625,105810.0,105880.0,105745.0,105880.0,18
2013-03-15,89348.9765625,106105.0,106105.0,105880.0,106005.0,183
2013-03-18,89551.0859375,106345.0,106365.0,106165.0,106165.0,293
2013-03-19,89597.390625,106400.0,106430.0,106205.0,106210.0,781
2013-03-20,89471.078125,106250.0,106400.0,106250.0,106335.0,71
2013-03-21,89538.453125,106330.0,106330.0,106065.0,106075.0,112
2013-03-22,89597.390625,106400.0,106400.0,106400.0,106400.0,10
2013-03-25,89635.2890625,106445.0,106445.0,106400.0,106400.0,140
2013-03-26,89610.015625,106415.0,106560.0,106335.0,106555.0,818
2013-03-27,89698.453125,106520.0,106565.0,106445.0,106540.0,267
2013-03-28,90346.84375,107290.0,107290.0,106760.0,106760.0,123
2013-03-29,90266.859375,107195.0,123380.0,107035.0,107290.0,481
2013-04-01,90098.4453125,106995.0,107200.0,106950.0,107200.0,379
2013-04-02,90153.171875,107060.0,107145.0,106855.0,106855.0,40
2013-04-03,90241.59375,107165.0,107165.0,107070.0,107070.0,67
2013-04-04,90325.7890625,107265.0,107265.0,107080.0,107220.0,535
2013-04-05,90439.4765625,107400.0,107400.0,107375.0,107375.0,109
2013-04-08,90418.421875,107375.0,107400.0,107375.0,107400.0,71
2013-04-09,90325.7890625,107265.0,107405.0,107185.0,107300.0,18
2013-04-10,90313.1640625,107250.0,107250.0,107140.0,107140.0,2
2013-04-11,89508.9765625,106295.0,106930.0,106295.0,106930.0,473
2013-04-12,89214.2421875,105945.0,106275.0,105840.0,106275.0,1064
2013-04-15,89357.3984375,106115.0,106240.0,105945.0,105945.0,24
2013-04-16,89816.34375,106660.0,106660.0,106350.0,106350.0,160
2013-04-17,89938.4296875,106805.0,106805.0,106805.0,106805.0,152
2013-04-18,90060.53125,106950.0,106950.0,106700.0,106875.0,133
2013-04-19,90064.75,106955.0,106955.0,106850.0,106850.0,104
2013-04-22,90064.75,106955.0,107070.0,106820.0,106955.0,800
2013-04-23,90127.90625,107030.0,107030.0,107030.0,107030.0,21
2013-04-24,90127.90625,107030.0,107150.0,107000.0,107000.0,1160
2013-04-25,90363.6875,107310.0,107310.0,107065.0,107065.0,324
2013-04-26,90603.671875,107595.0,107735.0,107425.0,107425.0,103
2013-04-29,90641.578125,107640.0,107660.0,107595.0,107595.0,605
2013-04-30,90725.7734375,107740.0,107740.0,107695.0,107695.0,665
2013-05-02,91083.6640625,108165.0,108300.0,108165.0,108185.0,1046
