Price,Adj Close,Close,High,Low,Open,Volume
Ticker,278530.KS,278530.KS,278530.KS,278530.KS,278530.KS,278530.KS
Date,,,,,,
2018-01-24,10075.0,10075.0,10120.0,10055.0,10055.0,472164
2018-01-25,10160.0,10160.0,10185.0,10050.0,10050.0,422962
2018-01-26,10200.0,10200.0,10200.0,10135.0,10160.0,515614
2018-01-29,10290.0,10290.0,10325.0,10260.0,10260.0,362439
2018-01-30,10160.0,10160.0,10290.0,10150.0,10275.0,748217
2018-01-31,10165.0,10165.0,10300.0,10110.0,10115.0,954046
2018-02-01,10160.0,10160.0,10220.0,10135.0,10175.0,468425
2018-02-02,9960.0,9960.0,10130.0,9940.0,10130.0,799522
2018-02-06,9700.0,9700.0,9710.0,9525.0,9655.0,334241
2018-02-07,9455.0,9455.0,9810.0,9455.0,9810.0,398247
2018-02-08,9515.0,9515.0,9565.0,9430.0,9470.0,157839
2018-02-09,9280.0,9280.0,9315.0,9240.0,9275.0,122335
2018-02-12,9385.0,9385.0,9425.0,9290.0,9330.0,650751
2018-02-13,9460.0,9460.0,9560.0,9405.0,9450.0,439506
2018-02-14,9575.0,9575.0,9590.0,9525.0,9535.0,208757
2018-02-19,9640.0,9640.0,9705.0,9575.0,9705.0,269469
2018-02-20,9530.0,9530.0,9605.0,9500.0,9605.0,519916
2018-02-21,9565.0,9565.0,9580.0,9465.0,9475.0,177653
2018-02-22,9515.0,9515.0,9530.0,9470.0,9510.0,145998
2018-02-23,9650.0,9650.0,9655.0,9550.0,9550.0,370416
2018-02-26,9670.0,9670.0,9685.0,9625.0,9670.0,338918
2018-02-27,9650.0,9650.0,9760.0,9650.0,9730.0,275790
2018-02-28,9530.0,9530.0,9655.0,9515.0,9615.0,181691
2018-03-06,9455.0,9455.0,9455.0,9365.0,9365.0,331037
2018-03-07,9470.0,9470.0,9565.0,9400.0,9495.0,416604
2018-03-08,9560.0,9560.0,9560.0,9470.0,9530.0,2469817
2018-03-09,9625.0,9625.0,9755.0,9585.0,9615.0,1060530
2018-03-12,9760.0,9760.0,9795.0,9725.0,9765.0,404395
2018-03-13,9810.0,9810.0,9810.0,9750.0,9765.0,363193
2018-03-14,9805.0,9805.0,9805.0,9745.0,9750.0,114319
2018-03-15,9820.0,9820.0,9840.0,9735.0,9810.0,143886
2018-03-16,9820.0,9820.0,9825.0,9750.0,9820.0,88437
2018-03-19,9750.0,9750.0,9815.0,9725.0,9800.0,179834
2018-03-20,9785.0,9785.0,9785.0,9670.0,9690.0,2053458
2018-03-21,9805.0,9805.0,9820.0,9780.0,9795.0,1145493
2018-03-22,9840.0,9840.0,9890.0,9800.0,9810.0,2473622
2018-03-23,9510.0,9510.0,9655.0,9495.0,9635.0,5150524
2018-03-26,9590.0,9590.0,9590.0,9445.0,9490.0,7128607
2018-03-27,9640.0,9640.0,9665.0,9615.0,9655.0,3997069
2018-03-28,9505.0,9505.0,9535.0,9455.0,9525.0,1741951
2018-03-29,9590.0,9590.0,9605.0,9490.0,9520.0,2959377
2018-03-30,9625.0,9625.0,9680.0,9625.0,9665.0,3119363
2018-04-02,9590.0,9590.0,9690.0,9585.0,9620.0,211748
2018-04-03,9575.0,9575.0,9575.0,9475.0,9500.0,393398
2018-04-04,9420.0,9420.0,9580.0,9415.0,9580.0,153686
2018-04-05,9565.0,9565.0,9595.0,9480.0,9490.0,72865
2018-04-06,9515.0,9515.0,9530.0,9460.0,9485.0,147423
2018-04-09,9580.0,9580.0,9590.0,9490.0,9495.0,892084
2018-04-10,9590.0,9590.0,9620.0,9465.0,9540.0,857200
2018-04-11,9555.0,9555.0,9620.0,9550.0,9590.0,3323067
2018-04-12,9560.0,9560.0,9610.0,9560.0,9585.0,2415401
2018-04-13,9620.0,9620.0,9630.0,9580.0,9590.0,914755
2018-04-16,9630.0,9630.0,9660.0,9600.0,9655.0,3152567
2018-04-17,9610.0,9610.0,9650.0,9595.0,9635.0,508887
2018-04-18,9725.0,9725.0,9750.0,9670.0,9670.0,122290
2018-04-19,9760.0,9760.0,9785.0,9725.0,9760.0,103119
2018-04-20,9700.0,9700.0,9745.0,9695.0,9715.0,155639
2018-04-23,9705.0,9705.0,9715.0,9670.0,9670.0,171680
2018-04-24,9655.0,9655.0,9705.0,9605.0,9705.0,147532
2018-04-25,9590.0,9590.0,9595.0,9535.0,9575.0,95715
2018-04-26,9710.0,9710.0,9740.0,9610.0,9615.0,415745
2018-04-27,9800.0,9800.0,9860.0,9760.0,9810.0,732304
2018-04-30,9855.0,9855.0,9865.0,9805.0,9835.0,575487
2018-05-02,9770.0,9770.0,9840.0,9770.0,9840.0,733319
2018-05-03,9750.0,9750.0,9780.0,9730.0,9765.0,250547
2018-05-04,9680.0,9680.0,9755.0,9680.0,9755.0,1411367
2018-05-08,9640.0,9640.0,9750.0,9625.0,9715.0,1247408
2018-05-09,9605.0,9605.0,9650.0,9550.0,9625.0,722250
2018-05-10,9665.0,9665.0,9680.0,9630.0,9650.0,658614
2018-05-11,9735.0,9735.0,9765.0,9710.0,9710.0,325466
2018-05-14,9710.0,9710.0,9755.0,9690.0,9755.0,500216
2018-05-15,9625.0,9625.0,9720.0,9605.0,9710.0,686014
2018-05-16,9650.0,9650.0,9670.0,9580.0,9580.0,713642
2018-05-17,9615.0,9615.0,9705.0,9610.0,9705.0,13562
2018-05-18,9645.0,9645.0,9645.0,9615.0,9630.0,1047
2018-05-21,9665.0,9665.0,9680.0,9580.0,9630.0,103321
2018-05-23,9730.0,9730.0,9730.0,9655.0,9655.0,249144
2018-05-24,9700.0,9700.0,9730.0,9670.0,9730.0,796
2018-05-25,9715.0,9715.0,9735.0,9660.0,9660.0,124201
2018-05-28,9755.0,9755.0,9760.0,9730.0,9750.0,264314
2018-05-29,9665.0,9665.0,9740.0,9660.0,9740.0,129341
2018-05-30,9455.0,9455.0,9610.0,9395.0,9610.0,641387
2018-05-31,9505.0,9505.0,9510.0,9460.0,9470.0,184036
2018-06-01,9545.0,9545.0,9585.0,9465.0,9485.0,130941
2018-06-04,9605.0,9605.0,9615.0,9560.0,9565.0,20871
2018-06-05,9635.0,9635.0,9635.0,9545.0,9605.0,1199
2018-06-07,9715.0,9715.0,9740.0,9690.0,9720.0,195482
2018-06-08,9625.0,9625.0,9680.0,9605.0,9680.0,42416
2018-06-11,9700.0,9700.0,9700.0,9610.0,9625.0,266456
2018-06-12,9690.0,9690.0,9730.0,9670.0,9700.0,245488
2018-06-14,9520.0,9520.0,9620.0,9495.0,9595.0,1870850
2018-06-15,9450.0,9450.0,9545.0,9450.0,9545.0,144044
2018-06-18,9350.0,9350.0,9455.0,9305.0,9455.0,224129
2018-06-19,9230.0,9230.0,9340.0,9200.0,9325.0,459912
2018-06-20,9295.0,9295.0,9345.0,9230.0,9265.0,341947
2018-06-21,9215.0,9215.0,9300.0,9210.0,9285.0,143610
2018-06-22,9285.0,9285.0,9285.0,9125.0,9125.0,374834
2018-06-25,9285.0,9285.0,9295.0,9190.0,9270.0,148746
2018-06-26,9265.0,9265.0,9285.0,9160.0,9195.0,252284
2018-06-27,9235.0,9235.0,9290.0,9230.0,9255.0,97936
2018-06-28,9155.0,9155.0,9200.0,9130.0,9195.0,436126
2018-06-29,9170.0,9170.0,9190.0,9065.0,9155.0,264058
2018-07-02,8975.0,8975.0,9180.0,8970.0,9150.0,285670
2018-07-03,8990.0,8990.0,9030.0,8915.0,9030.0,393901
2018-07-04,8960.0,8960.0,9020.0,8945.0,8965.0,256972
2018-07-05,8935.0,8935.0,8985.0,8880.0,8975.0,358424
2018-07-06,9010.0,9010.0,9035.0,8905.0,8920.0,190547
2018-07-09,9055.0,9055.0,9080.0,8980.0,9000.0,354576
2018-07-10,9075.0,9075.0,9120.0,9065.0,9095.0,283086
2018-07-11,9025.0,9025.0,9035.0,8940.0,9010.0,82220
2018-07-12,9040.0,9040.0,9090.0,9005.0,9040.0,17986
2018-07-13,9135.0,9135.0,9165.0,9105.0,9110.0,153761
2018-07-16,9115.0,9115.0,9170.0,9105.0,9125.0,132366
2018-07-17,9095.0,9095.0,9125.0,9075.0,9105.0,274480
2018-07-18,9075.0,9075.0,9185.0,9075.0,9150.0,100526
2018-07-19,9095.0,9095.0,9120.0,9060.0,9120.0,80122
2018-07-20,9100.0,9100.0,9100.0,9010.0,9075.0,317140
2018-07-23,9025.0,9025.0,9090.0,9010.0,9090.0,150887
2018-07-24,9050.0,9050.0,9060.0,8995.0,9030.0,33335
2018-07-25,9070.0,9070.0,9105.0,9030.0,9105.0,265761
2018-07-26,9095.0,9095.0,9125.0,9055.0,9070.0,193732
2018-07-27,9130.0,9130.0,9130.0,9080.0,9115.0,312165
2018-07-30,9105.0,9105.0,9125.0,9070.0,9100.0,73840
2018-07-31,9120.0,9120.0,9125.0,9080.0,9110.0,561188
2018-08-01,9160.0,9160.0,9190.0,9130.0,9130.0,843396
2018-08-02,8990.0,8990.0,9150.0,8975.0,9135.0,853051
2018-08-03,9060.0,9060.0,9060.0,8990.0,8995.0,428565
2018-08-06,9050.0,9050.0,9110.0,9040.0,9060.0,113194
2018-08-07,9110.0,9110.0,9110.0,9020.0,9045.0,389282
2018-08-08,9105.0,9105.0,9140.0,9100.0,9120.0,13774
2018-08-09,9110.0,9110.0,9115.0,9065.0,9095.0,245846
2018-08-10,9010.0,9010.0,9075.0,8985.0,9075.0,185333
2018-08-13,8895.0,8895.0,8955.0,8840.0,8940.0,74806
2018-08-14,8935.0,8935.0,8940.0,8885.0,8895.0,237176
2018-08-16,8845.0,8845.0,8850.0,8760.0,8810.0,200567
2018-08-17,8835.0,8835.0,8865.0,8820.0,8840.0,246669
2018-08-20,8840.0,8840.0,8905.0,8835.0,8880.0,282570
2018-08-21,8945.0,8945.0,8950.0,8830.0,8840.0,183161
2018-08-22,8975.0,8975.0,8995.0,8940.0,8945.0,127050
2018-08-23,9015.0,9015.0,9015.0,8960.0,9000.0,98502
2018-08-24,9045.0,9045.0,9065.0,8960.0,8985.0,477534
2018-08-27,9090.0,9090.0,9105.0,9055.0,9090.0,166949
2018-08-28,9095.0,9095.0,9145.0,9095.0,9145.0,315939
2018-08-29,9120.0,9120.0,9135.0,9095.0,9110.0,40903
2018-08-30,9135.0,9135.0,9180.0,9110.0,9130.0,58659
2018-08-31,9150.0,9150.0,9170.0,9075.0,9090.0,124478
2018-09-03,9110.0,9110.0,9150.0,9105.0,9150.0,117335
2018-09-04,9165.0,9165.0,9165.0,9095.0,9115.0,99487
2018-09-05,9040.0,9040.0,9130.0,9035.0,9125.0,33708
2018-09-06,9010.0,9010.0,9050.0,9000.0,9015.0,33967
2018-09-07,8985.0,8985.0,9005.0,8915.0,8950.0,270116
2018-09-10,8990.0,8990.0,9010.0,8960.0,8965.0,178716
2018-09-11,8970.0,8970.0,9010.0,8935.0,8990.0,36427
2018-09-12,8950.0,8950.0,8975.0,8910.0,8975.0,133617
2018-09-13,8960.0,8960.0,8980.0,8945.0,8970.0,954757
2018-09-14,9105.0,9105.0,9115.0,9035.0,9035.0,78374
2018-09-17,9030.0,9030.0,9085.0,9005.0,9085.0,155490
2018-09-18,9070.0,9070.0,9080.0,8975.0,8980.0,228816
2018-09-19,9090.0,9090.0,9115.0,9050.0,9115.0,305268
2018-09-20,9170.0,9170.0,9205.0,9105.0,9105.0,644737
2018-09-21,9200.0,9200.0,9200.0,9165.0,9180.0,458388
2018-09-27,9260.0,9260.0,9295.0,9200.0,9200.0,313983
2018-09-28,9225.0,9225.0,9305.0,9220.0,9295.0,360913
2018-10-01,9220.0,9220.0,9255.0,9190.0,9245.0,446307
2018-10-02,9100.0,9100.0,9230.0,9100.0,9225.0,476501
2018-10-04,8965.0,8965.0,9100.0,8955.0,9100.0,566976
2018-10-05,8945.0,8945.0,8975.0,8895.0,8955.0,595759
2018-10-08,8915.0,8915.0,8970.0,8910.0,8920.0,415487
2018-10-10,8855.0,8855.0,8925.0,8825.0,8925.0,384171
2018-10-11,8500.0,8500.0,8690.0,8480.0,8650.0,527361
2018-10-12,8580.0,8580.0,8630.0,8480.0,8500.0,675804
2018-10-15,8500.0,8500.0,8560.0,8495.0,8545.0,684839
2018-10-16,8505.0,8505.0,8585.0,8485.0,8555.0,384203
2018-10-17,8610.0,8610.0,8655.0,8570.0,8610.0,492519
2018-10-18,8530.0,8530.0,8600.0,8525.0,8575.0,504426
2018-10-19,8555.0,8555.0,8575.0,8420.0,8470.0,396248
2018-10-22,8580.0,8580.0,8600.0,8485.0,8500.0,283051
2018-10-23,8370.0,8370.0,8525.0,8330.0,8515.0,1280475
2018-10-24,8330.0,8330.0,8435.0,8320.0,8435.0,404238
2018-10-25,8220.0,8220.0,8220.0,8090.0,8160.0,1251219
2018-10-26,8080.0,8080.0,8215.0,8010.0,8215.0,821567
2018-10-29,8005.0,8005.0,8165.0,8000.0,8125.0,497651
2018-10-30,8080.0,8080.0,8130.0,7975.0,7980.0,412471
2018-10-31,8095.0,8095.0,8110.0,8025.0,8090.0,332771
2018-11-01,8070.0,8070.0,8200.0,8070.0,8125.0,503397
2018-11-02,8350.0,8350.0,8365.0,8165.0,8165.0,548207
2018-11-05,8265.0,8265.0,8320.0,8190.0,8320.0,164635
2018-11-06,8325.0,8325.0,8345.0,8245.0,8330.0,378608
2018-11-07,8285.0,8285.0,8400.0,8270.0,8325.0,380054
2018-11-08,8365.0,8365.0,8475.0,8365.0,8430.0,219245
2018-11-09,8320.0,8320.0,8370.0,8305.0,8370.0,370137
2018-11-12,8330.0,8330.0,8355.0,8240.0,8250.0,97547
2018-11-13,8290.0,8290.0,8290.0,8140.0,8215.0,192952
2018-11-14,8245.0,8245.0,8285.0,8235.0,8275.0,319803
2018-11-15,8310.0,8310.0,8320.0,8220.0,8240.0,416947
2018-11-16,8345.0,8345.0,8390.0,8320.0,8365.0,491243
2018-11-19,8370.0,8370.0,8390.0,8325.0,8345.0,468827
2018-11-20,8290.0,8290.0,8310.0,8250.0,8265.0,408894
2018-11-21,8250.0,8250.0,8255.0,8150.0,8175.0,535083
2018-11-22,8235.0,8235.0,8265.0,8215.0,8240.0,259038
2018-11-23,8185.0,8185.0,8245.0,8140.0,8225.0,25028
2018-11-26,8300.0,8300.0,8300.0,8205.0,8205.0,439118
2018-11-27,8360.0,8360.0,8360.0,8270.0,8310.0,561264
2018-11-28,8395.0,8395.0,8400.0,8340.0,8370.0,45628
2018-11-29,8415.0,8415.0,8525.0,8395.0,8515.0,155297
2018-11-30,8345.0,8345.0,8435.0,8320.0,8430.0,610281
2018-12-03,8475.0,8475.0,8510.0,8410.0,8460.0,226818
2018-12-04,8400.0,8400.0,8460.0,8360.0,8445.0,1611030
2018-12-05,8345.0,8345.0,8375.0,8290.0,8290.0,1050998
2018-12-06,8205.0,8205.0,8295.0,8205.0,8280.0,1468222
2018-12-07,8255.0,8255.0,8275.0,8210.0,8250.0,3253678
2018-12-10,8175.0,8175.0,8180.0,8110.0,8140.0,757844
2018-12-11,8140.0,8140.0,8190.0,8125.0,8190.0,341598
2018-12-12,8270.0,8270.0,8275.0,8190.0,8195.0,2195618
2018-12-13,8320.0,8320.0,8340.0,8250.0,8280.0,6281432
2018-12-14,8165.0,8165.0,8290.0,8135.0,8290.0,2232311
2018-12-17,8200.0,8200.0,8220.0,8180.0,8185.0,120497
2018-12-18,8165.0,8165.0,8205.0,8135.0,8140.0,737150
2018-12-19,8220.0,8220.0,8225.0,8170.0,8175.0,467961
2018-12-20,8140.0,8140.0,8175.0,8095.0,8165.0,631861
2018-12-21,8130.0,8130.0,8145.0,8110.0,8120.0,122569
2018-12-24,8130.0,8130.0,8140.0,8090.0,8115.0,25870
2018-12-26,8030.0,8030.0,8080.0,7980.0,8040.0,207019
2018-12-27,8110.0,8110.0,8170.0,8100.0,8135.0,761300
2018-12-28,8195.0,8195.0,8200.0,8145.0,8145.0,1538372
2019-01-02,8070.0,8070.0,8230.0,8035.0,8215.0,972873
2019-01-03,7985.0,7985.0,8070.0,7980.0,8070.0,207327
2019-01-04,8055.0,8055.0,8060.0,7965.0,7985.0,2304835
2019-01-07,8165.0,8165.0,8220.0,8140.0,8140.0,325645
2019-01-09,8275.0,8275.0,8300.0,8180.0,8180.0,399481
2019-01-10,8280.0,8280.0,8320.0,8265.0,8280.0,40860
2019-01-11,8340.0,8340.0,8350.0,8295.0,8310.0,109211
2019-01-14,8265.0,8265.0,8315.0,8240.0,8315.0,731982
2019-01-15,8425.0,8425.0,8430.0,8285.0,8290.0,327003
2019-01-16,8460.0,8460.0,8465.0,8400.0,8420.0,219903
2019-01-17,8480.0,8480.0,8510.0,8450.0,8475.0,65854
2019-01-18,8555.0,8555.0,8555.0,8515.0,8515.0,371698
2019-01-21,8550.0,8550.0,8565.0,8535.0,8560.0,91833
2019-01-22,8505.0,8505.0,8550.0,8480.0,8550.0,50416
2019-01-23,8550.0,8550.0,8565.0,8470.0,8480.0,93512
2019-01-24,8625.0,8625.0,8630.0,8545.0,8555.0,818504
2019-01-25,8795.0,8795.0,8795.0,8665.0,8665.0,370102
2019-01-28,8780.0,8780.0,8850.0,8750.0,8810.0,318962
2019-01-29,8835.0,8835.0,8835.0,8735.0,8780.0,68847
2019-01-30,8945.0,8945.0,8945.0,8815.0,8835.0,251572
2019-01-31,8930.0,8930.0,9015.0,8920.0,9005.0,284039
2019-02-01,8905.0,8905.0,8995.0,8905.0,8965.0,7556
2019-02-07,8915.0,8915.0,8970.0,8890.0,8970.0,3471
2019-02-08,8800.0,8800.0,8875.0,8770.0,8875.0,599152
2019-02-11,8805.0,8805.0,8805.0,8745.0,8795.0,440529
2019-02-12,8850.0,8850.0,8875.0,8800.0,8810.0,288230
2019-02-13,8895.0,8895.0,8905.0,8875.0,8900.0,261417
2019-02-14,8975.0,8975.0,8975.0,8840.0,8870.0,112186
2019-02-15,8865.0,8865.0,8950.0,8835.0,8950.0,8307
2019-02-18,8920.0,8920.0,8955.0,8890.0,8915.0,194442
2019-02-19,8900.0,8900.0,8930.0,8850.0,8920.0,5918
2019-02-20,9005.0,9005.0,9035.0,8940.0,8955.0,167206
2019-02-21,8990.0,8990.0,9020.0,8925.0,8965.0,201574
2019-02-22,9010.0,9010.0,9010.0,8950.0,8980.0,26382
2019-02-25,9015.0,9015.0,9060.0,8980.0,9055.0,233728
2019-02-26,8980.0,8980.0,9020.0,8965.0,9020.0,43093
2019-02-27,9020.0,9020.0,9035.0,8995.0,9005.0,188045
2019-02-28,8860.0,8860.0,9010.0,8860.0,9000.0,152836
2019-03-04,8820.0,8820.0,8950.0,8810.0,8930.0,364462
2019-03-05,8760.0,8760.0,8785.0,8730.0,8785.0,7522
2019-03-06,8735.0,8735.0,8745.0,8715.0,8740.0,775560
2019-03-07,8700.0,8700.0,8770.0,8670.0,8730.0,325537
2019-03-08,8590.0,8590.0,8670.0,8585.0,8670.0,66854
2019-03-11,8595.0,8595.0,8615.0,8565.0,8595.0,685563
2019-03-12,8680.0,8680.0,8695.0,8650.0,8650.0,287158
2019-03-13,8605.0,8605.0,8655.0,8550.0,8655.0,230741
2019-03-14,8635.0,8635.0,8655.0,8585.0,8640.0,446110
2019-03-15,8740.0,8740.0,8760.0,8630.0,8630.0,83644
2019-03-18,8745.0,8745.0,8770.0,8720.0,8755.0,3032035
2019-03-19,8740.0,8740.0,8765.0,8705.0,8755.0,198283
2019-03-20,8760.0,8760.0,8760.0,8640.0,8725.0,267396
2019-03-21,8815.0,8815.0,8885.0,8770.0,8780.0,589601
2019-03-22,8840.0,8840.0,8875.0,8810.0,8865.0,455342
2019-03-25,8665.0,8665.0,8720.0,8655.0,8710.0,80656
2019-03-26,8670.0,8670.0,8690.0,8655.0,8690.0,49868
2019-03-27,8665.0,8665.0,8685.0,8590.0,8655.0,83893
2019-03-28,8615.0,8615.0,8645.0,8575.0,8610.0,254733
2019-03-29,8655.0,8655.0,8670.0,8595.0,8650.0,74050
2019-04-01,8775.0,8775.0,8790.0,8710.0,8710.0,282436
2019-04-02,8810.0,8810.0,8835.0,8795.0,8800.0,30751
2019-04-03,8945.0,8945.0,8945.0,8805.0,8815.0,285761
2019-04-04,8960.0,8960.0,9015.0,8930.0,8945.0,157881
2019-04-05,8980.0,8980.0,9000.0,8955.0,8965.0,153536
2019-04-08,8950.0,8950.0,9015.0,8925.0,9010.0,645760
2019-04-09,8975.0,8975.0,9010.0,8930.0,8975.0,23396
2019-04-10,9020.0,9020.0,9020.0,8930.0,8945.0,319261
2019-04-11,8990.0,8990.0,9035.0,8960.0,9025.0,409896
2019-04-12,9020.0,9020.0,9035.0,8945.0,8975.0,68782
2019-04-15,9050.0,9050.0,9095.0,9040.0,9040.0,81947
2019-04-16,9095.0,9095.0,9095.0,9035.0,9050.0,8084
2019-04-17,9085.0,9085.0,9110.0,9075.0,9095.0,106286
2019-04-18,8935.0,8935.0,9095.0,8925.0,9095.0,830666
2019-04-19,8945.0,8945.0,8990.0,8940.0,8980.0,82643
2019-04-22,8945.0,8945.0,8995.0,8900.0,8945.0,119035
2019-04-23,8960.0,8960.0,8975.0,8925.0,8965.0,345674
2019-04-24,8865.0,8865.0,8995.0,8820.0,8990.0,308990
2019-04-25,8850.0,8850.0,8885.0,8820.0,8850.0,62236
2019-04-26,8795.0,8795.0,8830.0,8750.0,8800.0,145756
2019-04-29,8970.0,8970.0,8970.0,8820.0,8820.0,201804
2019-04-30,8915.0,8915.0,8960.0,8845.0,8960.0,309301
2019-05-02,8950.0,8950.0,8970.0,8860.0,8875.0,69203
2019-05-03,8870.0,8870.0,8935.0,8855.0,8930.0,129037
2019-05-07,8805.0,8805.0,8805.0,8720.0,8800.0,77380
2019-05-08,8760.0,8760.0,8810.0,8690.0,8690.0,89442
2019-05-09,8505.0,8505.0,8740.0,8500.0,8725.0,451790
2019-05-10,8525.0,8525.0,8580.0,8440.0,8550.0,1870692
2019-05-13,8410.0,8410.0,8485.0,8405.0,8455.0,290468
2019-05-14,8410.0,8410.0,8460.0,8320.0,8325.0,217130
2019-05-15,8440.0,8440.0,8470.0,8370.0,8400.0,154447
2019-05-16,8330.0,8330.0,8435.0,8310.0,8435.0,899100
2019-05-17,8275.0,8275.0,8390.0,8260.0,8380.0,444690
2019-05-20,8295.0,8295.0,8360.0,8280.0,8325.0,182737
2019-05-21,8335.0,8335.0,8405.0,8295.0,8295.0,436509
2019-05-22,8350.0,8350.0,8375.0,8260.0,8355.0,199319
2019-05-23,8360.0,8360.0,8360.0,8280.0,8350.0,332881
2019-05-24,8285.0,8285.0,8320.0,8240.0,8305.0,371769
2019-05-27,8290.0,8290.0,8315.0,8240.0,8275.0,74569
2019-05-28,8290.0,8290.0,8320.0,8245.0,8285.0,392557
2019-05-29,8185.0,8185.0,8270.0,8145.0,8270.0,455790
2019-05-30,8265.0,8265.0,8270.0,8195.0,8195.0,287169
2019-05-31,8285.0,8285.0,8290.0,8195.0,8245.0,125766
2019-06-03,8380.0,8380.0,8385.0,8200.0,8220.0,631611
2019-06-04,8370.0,8370.0,8395.0,8345.0,8380.0,39687
2019-06-05,8375.0,8375.0,8450.0,8360.0,8430.0,459110
2019-06-07,8380.0,8380.0,8445.0,8325.0,8375.0,430340
2019-06-10,8510.0,8510.0,8520.0,8400.0,8445.0,300252
2019-06-11,8555.0,8555.0,8565.0,8480.0,8490.0,68807
2019-06-12,8525.0,8525.0,8575.0,8510.0,8545.0,132043
2019-06-13,8455.0,8455.0,8515.0,8390.0,8500.0,405068
2019-06-14,8455.0,8455.0,8495.0,8410.0,8455.0,228091
2019-06-17,8445.0,8445.0,8490.0,8425.0,8440.0,47813
2019-06-18,8495.0,8495.0,8510.0,8445.0,8445.0,79960
2019-06-19,8595.0,8595.0,8620.0,8575.0,8580.0,231037
2019-06-20,8625.0,8625.0,8635.0,8590.0,8605.0,85056
2019-06-21,8615.0,8615.0,8640.0,8595.0,8640.0,95037
2019-06-24,8630.0,8630.0,8655.0,8610.0,8635.0,445466
2019-06-25,8620.0,8620.0,8665.0,8575.0,8620.0,164220
2019-06-26,8620.0,8620.0,8640.0,8600.0,8600.0,848153
2019-06-27,8725.0,8725.0,8740.0,8630.0,8650.0,786084
2019-06-28,8730.0,8730.0,8735.0,8680.0,8725.0,70910
2019-07-01,8710.0,8710.0,8795.0,8695.0,8780.0,394068
2019-07-02,8650.0,8650.0,8705.0,8620.0,8660.0,682124
2019-07-03,8545.0,8545.0,8670.0,8535.0,8645.0,312713
2019-07-04,8625.0,8625.0,8625.0,8540.0,8555.0,697503
2019-07-05,8605.0,8605.0,8630.0,8550.0,8625.0,766014
2019-07-08,8435.0,8435.0,8530.0,8420.0,8530.0,590509
2019-07-09,8410.0,8410.0,8480.0,8410.0,8455.0,168407
